test_id,test_timestamp,tool_identifier,tool_name,tool_author,tool_category,test_success,deployment_success,communication_success,available_tools_count,test_duration_seconds,comprehensive_score,github_evaluation_score,sustainability_score,popularity_score,calculation_method
f3b9a46f-cc2e-4944-bf9f-b9e5ad832caf,2025-08-30T00:30:40.452272+00:00,https://github.com/Gtvar/yt-dlp-mcp,yt-dlp-mcp,gtvar,,False,True,False,4,141.014269113541,14,,31,13,weighted_average
c57513d6-3512-4656-99d6-438c1b802607,2025-08-30T00:20:17.833714+00:00,https://github.com/captainChaozi/search-intent-mcp,Search Intent MCP,captainChaozi,,False,True,False,1,142.715901613235,5,,3,13,weighted_average
323518ec-a839-40d2-b4e4-c80dd4450487,2025-08-30T00:29:47.675998+00:00,https://github.com/Scrapezy/mcp,@scrapezy/mcp MCP 服务器,scrapezy,,False,True,False,1,143.68429517746,18,,42,13,weighted_average
795e2a73-37d4-484b-8fad-f6d4a9e99c35,2025-08-30T00:20:02.689504+00:00,https://github.com/srmorete/adb-mcp,ADB MCP 服务器,srmorete,,False,True,False,8,125.98290681839,11,,22,13,weighted_average
c3f6c449-569f-4464-b768-07619e89a04c,2025-08-30T00:54:59.608798+00:00,https://github.com/k-jarzyna/mcp-miro,MCP Miro 服务器,k-jarzyna,,False,True,False,97,95.2687745094299,14,,30,13,weighted_average
f0550d2d-cb17-4e3d-9063-c96be6a83c2a,2025-08-30T00:30:29.349479+00:00,https://github.com/charlesmuchene/pref-editor-mcp-server,Android-Preference-Editor MCP 服务器,charlesmuchene,,False,True,False,7,91.7271375656128,31,,82,13,weighted_average
e4e7d628-9e2f-4823-8cbb-884686982614,2025-08-30T00:20:20.727435+00:00,https://github.com/blurrah/mcp-graphql,mcp-graphql,blurrah,,False,True,False,2,88.6940176486969,20,,35,27,weighted_average
368381e1-151c-4aeb-aa4c-b4ab61639a9a,2025-08-30T00:30:03.767029+00:00,https://github.com/LiangYingC/typescript-migrator-mcp,TypeScript 迁移器 MCP,LiangYingC,,False,True,False,0,103.837816476822,26,,66,13,weighted_average
88e562f6-2e9b-4367-a105-b9fa5c4e6cdf,2025-08-30T00:20:30.660563+00:00,https://github.com/kevinwatt/shell-mcp,shell-mcp,kevinwatt,,False,True,False,0,114.590287685394,12,,23,13,weighted_average
f398bb6f-4eb9-4d14-9826-49375357358b,2025-08-30T00:55:06.090411+00:00,https://github.com/priyankark/a11y-mcp,A11y MCP 服务器,priyankark,,False,True,False,2,160.4796833992,8,,14,13,weighted_average
0f2efd7d-62a3-408d-8220-a668c2d1d2de,2025-08-30T00:20:36.394949+00:00,https://github.com/pinecone-io/pinecone-mcp,Pinecone Developer MCP Server,pinecone-io,,True,True,True,1,100.827386617661,42,,14,13,weighted_average
f19cf427-cdf7-4f65-beee-2398374d902d,2025-08-30T00:30:24.188865+00:00,https://github.com/halilcengel/IzmirMCP,IzmirMCP,halilcengel,,False,True,False,17,127.335716962814,16,,35,13,weighted_average
bd707e0b-f378-4971-a0fe-304f6fc98ae9,2025-08-30T00:30:39.650689+00:00,https://github.com/TCATools/tca-mcp-server,腾讯云代码分析（TCA）MCP 服务器,TCATools,,False,True,False,0,92.4772365093231,9,,15,13,weighted_average
4d7c1056-6bfb-472f-badc-526901ed4338,2025-08-30T00:32:25.631077+00:00,https://github.com/halilcengel/IzmirMCP,IzmirMCP,halilcengel,,True,True,True,17,112.196398258209,32,,35,13,weighted_average
7aafe0b5-2e8e-409d-9415-9f412a0367c3,2025-08-30T00:55:19.557127+00:00,https://github.com/GeLi2001/shopify-mcp,Shopify MCP服务器,GeLi2001,,False,True,False,8,100.528793811798,14,,30,13,weighted_average
31af8e06-92ca-48ce-b931-e2807dbbc2c4,2025-08-30T00:30:53.927327+00:00,https://github.com/lobehub/mcp-hello-world,MCP Hello World - MCP服务器模拟测试,lobehub,,True,True,True,3,82.3780386447906,44,,19,13,weighted_average
b37f217f-8792-4d60-9c68-2bb3887e1db1,2025-08-30T00:55:33.9342+00:00,https://github.com/kailashAppDev/graphql-mcp-toolkit,mcp-graphql,kailashg101,,False,True,False,2,94.1663463115692,12,,26,13,weighted_average
fc431ad5-e1e7-4013-8e92-926e5ac0966e,2025-08-30T00:30:54.958796+00:00,https://github.com/lnmunhoz/mcp-youtube-transcript,MCP YouTube Transcript Server,sinco-lab,,False,True,False,1,109.949550151825,10,,19,13,weighted_average
02528f1a-4644-4053-9ba6-78c7cee0f4ba,2025-08-30T01:33:53.516695+00:00,https://github.com/prandogabriel/ieee2030.5-mcp,IEEE 2030.5 MCP 服务器,prandogabriel,,False,True,False,1,61.4026482105255,16,,35,13,weighted_average
9c23f445-2679-4eea-903f-258243c9e28b,2025-08-30T00:30:57.515401+00:00,https://github.com/presidio-oss/specifai-mcp-server,Specifai MCP 服务器,presidio-oss,,False,True,False,13,95.8636329174042,15,,34,13,weighted_average
d9100640-2a92-45b7-a7be-d2d60d41bf6f,2025-08-30T00:55:49.726723+00:00,https://github.com/dvcrn/mcp-server-siri-shortcuts,Siri Shortcuts MCP 服务器,dvcrn,,False,True,False,3,80.1056244373322,25,,50,27,weighted_average
304c5351-ce14-4d4f-a53d-0e53b5914c84,2025-08-30T00:30:59.768934+00:00,https://github.com/hyperweb-io/mcp,@hyperweb/mcp-server,hyperweb-io,,False,True,False,0,71.6970484256744,16,,38,13,weighted_average
71d82c2b-fdef-421b-8404-c9b7371330ab,2025-08-30T01:33:58.111531+00:00,https://github.com/Yorick-Ryu/md2docx-mcp,md2doc - Markdown 转换为 DOCX MCP 服务器,yorick-ryu,,False,True,False,2,99.3357045650482,,,,,
35e1d3f2-dabf-4296-9e8a-08852d4b4c6a,2025-08-30T00:31:17.551788+00:00,https://github.com/ildunari/Github-MCP,GitHub MCP 服务器,ildunari,,False,True,False,11,107.032122612,9,,15,13,weighted_average
94386325-1528-4978-9818-10e563c720e9,2025-08-30T00:56:05.792882+00:00,https://github.com/graphlit/graphlit-mcp-server,Graphlit 平台的模型上下文协议（MCP）服务器,graphlit,,False,True,False,71,113.59676194191,32,,70,27,weighted_average
29fff92b-2abf-46ac-9915-215eb4e21fae,2025-08-30T00:31:28.659335+00:00,https://github.com/LiangYingC/typescript-migrator-mcp,TypeScript 迁移器 MCP,LiangYingC,,True,True,True,1,78.6938886642456,42,,66,13,weighted_average
16f7198a-7cbf-4a6e-9d42-04cfb69bcdc5,2025-08-30T01:33:59.040148+00:00,https://github.com/hassansaadfr/mcp-log-reader,Mcp-log-reader,hassansaadfr,,False,True,False,1,101.363438844681,,,,,
6fe7062f-5775-4f1f-acbb-535ae0dcb5b0,2025-08-30T00:31:33.768651+00:00,https://github.com/patrickjm/pm-mcp,PM-MCP（进程管理器 MCP）,patrickjm,,True,True,True,8,98.395987033844,42,,15,13,weighted_average
0f976848-96f8-46c4-bb5a-bcaadaef02ee,2025-08-30T00:56:23.58588+00:00,https://github.com/shanejonas/openrpc-mpc-server,OpenRPC MCP 服务器,user-attachments,,False,True,False,2,121.671377658844,7,,10,13,weighted_average
2ef1a484-5d5e-444f-b843-e05b0228ec07,2025-08-30T00:31:38.716042+00:00,https://github.com/makenotion/notion-mcp-server,Notion MCP 服务器,makenotion,,False,True,False,19,101.649276256561,37,,42,71,weighted_average
6e6cc173-6e85-4914-9d98-129d315189ae,2025-08-30T01:35:32.358404+00:00,https://github.com/hassansaadfr/mcp-log-reader,Mcp-log-reader,hassansaadfr,,True,True,True,1,87.4769351482391,,,,,
3093682e-2fef-424f-95e9-bc852f5e4e2e,2025-08-30T00:56:24.006683+00:00,https://github.com/mfukushim/map-traveler-mcp,MCP 虚拟旅行机器人环境,mfukushim,,True,True,True,8,155.333134889603,56,,58,13,weighted_average
0cd8aa2c-afbf-4ec1-90a8-d2ec6432ff1e,2025-08-30T00:31:48.855439+00:00,https://github.com/kajidog/mcp-tts-voicevox,MCP TTS VOICEVOX,kajidog,,False,True,False,6,118.667882680893,23,,58,13,weighted_average
c5a23ce1-5e4d-4c6b-9972-22f39e080b59,2025-08-30T00:56:24.908117+00:00,https://github.com/SimonB97/win-cli-mcp-server,Windows CLI MCP 服务器,SimonB97,,False,True,False,9,104.547860145569,,,,,
e09b22e6-1269-4b53-96b3-912169016359,2025-08-30T00:32:06.110245+00:00,https://github.com/TCATools/tca-mcp-server,腾讯云代码分析（TCA）MCP 服务器,TCATools,,True,True,True,5,80.259801864624,26,,15,13,weighted_average
7da6a6ed-1625-41b3-aad8-e24fd608a837,2025-08-30T00:32:05.886931+00:00,https://github.com/charlesmuchene/pref-editor-mcp-server,Android-Preference-Editor MCP 服务器,charlesmuchene,,False,True,False,7,90.3348841667175,31,,82,13,weighted_average
bc2965fc-dad3-4cfe-8560-8c0e4fbdcf83,2025-08-30T00:32:06.899998+00:00,https://github.com/sloikod/agently-mcp,agently-mcp：Agently 代理的模型上下文协议服务器,sloikod,,False,True,False,1,136.653814554214,10,,19,13,weighted_average
8838c191-af38-4b3e-bab9-f22605e9b7f6,2025-08-30T00:56:24.822587+00:00,https://github.com/executeautomation/mcp-playwright,Playwright MCP 服务器,ExecuteAutomation,,False,True,False,32,119.321875095367,36,,38,71,weighted_average
79c8caba-8610-4497-8018-8f8956f3001b,2025-08-30T00:56:25.847098+00:00,https://github.com/AshikNesin/pushover-mcp,Pushover MCP,AshikNesin,,True,True,True,1,89.1354651451111,47,,30,13,weighted_average
b5887c1f-be65-4f37-9239-5acf2b9b24d3,2025-08-30T00:56:55.316059+00:00,https://github.com/ihor-sokoliuk/mcp-searxng,SearXNG MCP 服务器,ihor-sokoliuk,,False,True,False,2,112.884966850281,18,,30,27,weighted_average
afe1557d-cd0a-4b15-aa21-6e0aba0c5c49,2025-08-30T00:32:27.82214+00:00,https://github.com/CultivX/mobile-xray-mcp,Mobile Xray MCP,CultivX,,True,True,True,3,82.3269262313843,47,,30,13,weighted_average
a7443425-123f-4586-b58f-b966197a6bd5,2025-08-30T00:32:28.303865+00:00,https://github.com/Juzisuan965/apifox-mcp,apifox-mcp MCP 服务器,Juzisuan965,,True,True,True,1,86.2094581127167,49,,35,13,weighted_average
bff4ba3e-7a21-4c64-9aaf-fb3e13cd155a,2025-08-30T00:33:04.865367+00:00,https://github.com/ildunari/Github-MCP,GitHub MCP 服务器,ildunari,,False,True,False,11,101.20424580574,9,,15,13,weighted_average
05363763-c793-4dc9-bde4-0e3b21cc1a58,2025-08-30T00:56:32.709286+00:00,https://github.com/anaisbetts/mcp-installer,mcp-installer - 用于安装 MCP 服务器的 MCP 服务器,anaisbetts,,True,True,True,2,80.9105863571167,60,,26,57,weighted_average
d2f8a652-d406-4666-8713-d38043cbbedc,2025-08-30T00:33:13.189833+00:00,https://github.com/Gtvar/yt-dlp-mcp,yt-dlp-mcp,gtvar,,False,True,False,4,146.646376848221,14,,31,13,weighted_average
bad83400-661a-42b5-a11e-1a09f2de000b,2025-08-30T00:33:17.654526+00:00,https://github.com/sourabhfb/mongodb-mcp-that-works,MongoDB 兼容 - MCP 服务器,sourabhfb,,False,True,False,10,95.4603080749512,16,,35,13,weighted_average
5cc68e85-8a01-492b-8772-84cc95a92771,2025-08-30T00:56:39.90828+00:00,https://github.com/jhgaylor/hirebase-mcp,HireBase MCP 服务器,jhgaylor,,False,True,False,2,96.4346179962158,12,,23,13,weighted_average
e5236444-f628-4fa6-a7ae-f2f47bf0f9e5,2025-08-30T00:33:33.700645+00:00,https://github.com/hyperweb-io/mcp,@hyperweb/mcp-server,hyperweb-io,,True,True,True,8,147.726414680481,33,,38,13,weighted_average
20021f4b-39b7-43d5-a05c-8bf00a290634,2025-08-30T00:33:37.58938+00:00,https://github.com/lnmunhoz/mcp-youtube-transcript,MCP YouTube Transcript Server,sinco-lab,,False,True,False,1,156.461522579193,10,,19,13,weighted_average
56c7a99b-a325-44c1-bfa1-4b5dcebf5af7,2025-08-30T00:33:38.891067+00:00,https://github.com/tone-task/mcp,tone MCP Server,tone-task,,False,True,False,16,110.993896007538,30,,78,13,weighted_average
7c2cae0e-21fc-4392-96d0-acd78ed8d3e8,2025-08-30T00:33:42.053041+00:00,https://github.com/aliyun/mcp-server-esa,ESA MCP 服务器,aliyun,,False,True,False,42,111.89130616188,26,,66,13,weighted_average
b2a0ecab-8bd3-4012-8bff-3ad664fef7b5,2025-08-30T00:33:38.681137+00:00,https://github.com/makenotion/notion-mcp-server,Notion MCP 服务器,makenotion,,False,True,False,19,113.389219284058,37,,42,71,weighted_average
07e6c2c2-5c44-4667-a38c-21e36ec5844c,2025-08-30T00:34:57.313201+00:00,https://github.com/gemini-testing/testplane-mcp,Testplane MCP,gemini-testing,,False,True,False,13,123.753589391708,19,,46,13,weighted_average
2215659a-710c-4681-9dd7-4afdc636162d,2025-08-30T00:35:27.322487+00:00,https://github.com/makenotion/notion-mcp-server,Notion MCP 服务器,makenotion,,False,True,False,19,102.267246723175,37,,42,71,weighted_average
31fcee44-3157-4564-8045-0eb269c696cc,2025-08-30T00:57:02.993374+00:00,https://github.com/maton-ai/agent-toolkit,Maton 代理工具包,maton-ai,,False,True,False,16,108.469475984573,6,,7,13,weighted_average
1a7968b7-c75f-4a66-8539-baa3135ed6f2,2025-08-30T00:33:43.952281+00:00,https://github.com/Mubashwer/git-mob-mcp-server,Git Mob MCP 服务器,Mubashwer,,False,True,False,10,110.986445903778,27,,70,13,weighted_average
ad2d4d2e-3262-48d7-8c16-510771c91fc8,2025-08-30T01:05:22.193166+00:00,https://github.com/landicefu/mcp-client-configuration-server,MCP 客户端配置服务器,landicefu,,False,True,False,6,87.8467319011688,14,,30,13,weighted_average
272dc6c4-a9c1-4cd1-a6b1-11487c7e68c9,2025-08-30T00:33:49.725734+00:00,https://github.com/freeleepm/jimeng-ai-mcp,即梦AI多模态MCP,freeleepm,,True,True,True,4,78.6584167480469,48,,31,13,weighted_average
efe632a1-00e5-40c6-88ac-202bf38c47ff,2025-08-30T00:57:12.999025+00:00,https://github.com/GeLi2001/shopify-mcp,Shopify MCP服务器,GeLi2001,,False,True,False,8,107.323256969452,14,,30,13,weighted_average
b3a7cc61-ed7b-4ebe-8e8d-34c9feb62c6f,2025-08-30T00:33:58.343258+00:00,https://github.com/vyb1ng/plex-mcp,Plex MCP 服务器,vyb1ng,,False,True,False,22,104.143372535706,33,,88,13,weighted_average
29af8ca8-dbdc-45a4-9a56-c588f34a91c9,2025-08-30T00:33:58.740555+00:00,https://github.com/kajidog/mcp-tts-voicevox,MCP TTS VOICEVOX,kajidog,,False,True,False,6,123.763551235199,23,,58,13,weighted_average
38f2312a-66b9-4607-911a-f57b37189fd5,2025-08-30T00:34:01.373554+00:00,https://github.com/wilson-lilburne/ags-mcp-server,AGS MCP 服务器,wilson-lilburne,,True,True,True,11,86.768575668335,57,,59,13,weighted_average
0a67ae47-bfec-448e-a334-256647f2f77c,2025-08-30T00:57:20.341823+00:00,https://github.com/dvcrn/mcp-server-siri-shortcuts,Siri Shortcuts MCP 服务器,dvcrn,,False,True,False,3,84.4364972114563,25,,50,27,weighted_average
f38b6062-d6a6-4381-98ca-7fcfd78e6a17,2025-08-30T00:34:02.553613+00:00,https://github.com/snapspecter/mcp-meta-mind,Meta Mind MCP 服务器,snapspecter,,True,True,True,18,85.2486543655396,48,,31,13,weighted_average
04c16ffb-54e3-4004-a1fb-b69d1b88dfa7,2025-08-30T00:34:05.015298+00:00,https://github.com/isaiahbjork/allyson-mcp,Allyson MCP 服务器,allyson,,False,True,False,1,91.1486983299255,18,,42,13,weighted_average
dd4401f7-cc2e-4e1e-b22d-cbf709ac758c,2025-08-30T00:57:25.270591+00:00,https://github.com/ferrislucas/iterm-mcp,iterm-mcp,Ferris Lucas,,False,True,False,3,106.069448471069,21,,38,27,weighted_average
7b7424d1-da2c-4a3e-8fb9-16232b52c94c,2025-08-30T00:34:32.538765+00:00,https://github.com/boshyxd/robloxstudio-mcp,Roblox Studio MCP 服务器,boshyxd,,False,True,False,24,258.912193775177,28,,74,13,weighted_average
a4839c43-9e15-4cca-84ae-07aba6d7ae5b,2025-08-30T00:34:39.869261+00:00,https://github.com/docfork/mcp,Docfork,docfork,,False,True,False,0,89.7738604545593,,,,,
08521fde-e80e-4ed1-945d-971a038ab37d,2025-08-30T01:05:22.857229+00:00,https://github.com/mzxrai/mcp-webresearch,MCP网页研究服务器,mzxrai,,False,True,False,3,189.687091588974,18,,30,27,weighted_average
679c4600-3c7a-47af-96a3-42310f12a492,2025-08-30T00:35:07.39564+00:00,https://github.com/sourabhfb/mongodb-mcp-that-works,MongoDB 兼容 - MCP 服务器,sourabhfb,,False,True,False,10,103.62455034256,16,,35,13,weighted_average
5e60534f-61e4-4e0c-9a66-d98ce1c084b0,2025-08-30T00:35:28.508029+00:00,https://github.com/Cocoon-AI/mcp-perforce,MCP Perforce 服务器,Cocoon-AI,,False,True,False,24,102.113056898117,10,,19,13,weighted_average
e38c7cff-ec92-4af4-87c8-5a5781d61342,2025-08-30T00:57:58.315558+00:00,https://github.com/shanejonas/openrpc-mpc-server,OpenRPC MCP 服务器,user-attachments,,True,True,True,2,88.5025000572205,24,,10,13,weighted_average
4f134d02-0fe9-40ed-b1af-3f162eaacbb0,2025-08-30T00:57:58.085141+00:00,https://github.com/graphlit/graphlit-mcp-server,Graphlit 平台的模型上下文协议（MCP）服务器,graphlit,,False,True,False,71,105.664974212646,32,,70,27,weighted_average
a4968c7b-7116-4879-bded-afc23e2dbe93,2025-08-30T00:35:28.270958+00:00,https://github.com/wutongci/crawl-mcp,Crawl-MCP 服务器,wutongci,,True,True,True,2,85.5748784542084,50,,38,13,weighted_average
9676311f-3510-43ab-bce5-cc4380007ff1,2025-08-30T00:35:29.691815+00:00,https://github.com/agentmail-to/agentmail-mcp,AgentMail MCP 服务器,agentmail-to,,False,True,False,14,105.973446369171,6,,7,13,weighted_average
984628a7-50f3-4802-81a6-545bbd1cebde,2025-08-30T00:35:39.806809+00:00,https://github.com/tone-task/mcp,tone MCP Server,tone-task,,False,True,False,16,114.434841394424,30,,78,13,weighted_average
a7a6c49b-f693-4cb6-9094-b92c97e2a946,2025-08-30T00:58:12.730484+00:00,https://github.com/mektigboy/server-hyperliquid,Hyperliquid MCP 服务器,mektigboy,,True,True,True,3,90.6663639545441,38,,3,13,weighted_average
b4c51f85-9c25-4318-ae46-e85b18af7a1d,2025-08-30T00:35:58.782813+00:00,https://github.com/pubnub/pubnub-mcp-server,Cursor IDE 的 PubNub 模型上下文协议（MCP）服务器,pubnub,,True,True,True,11,122.322244882584,60,,69,13,weighted_average
b9b63ab6-06d1-44c2-b687-ed203b01c7cd,2025-08-30T00:35:40.568486+00:00,https://github.com/Mubashwer/git-mob-mcp-server,Git Mob MCP 服务器,Mubashwer,,False,True,False,10,110.436868667603,27,,70,13,weighted_average
a9c0adf7-c18f-4d10-b3ad-611cee9a3b36,2025-08-30T00:58:14.889069+00:00,https://github.com/priyankark/a11y-mcp,A11y MCP 服务器,priyankark,,False,True,False,2,182.578561306,8,,14,13,weighted_average
6b88cce9-ebb6-4271-85ba-e5227d09915a,2025-08-30T00:35:44.903814+00:00,https://github.com/isaiahbjork/allyson-mcp,Allyson MCP 服务器,allyson,,False,True,False,1,93.7987396717072,18,,42,13,weighted_average
67480ae2-8639-4f78-98be-6c6e9cdc21b5,2025-08-30T00:35:45.447415+00:00,https://github.com/aliyun/mcp-server-esa,ESA MCP 服务器,aliyun,,False,True,False,42,116.651615858078,26,,66,13,weighted_average
427b0188-ba0a-4fb6-8991-f2ae8d5d2931,2025-08-30T00:58:16.799833+00:00,https://github.com/executeautomation/mcp-playwright,Playwright MCP 服务器,ExecuteAutomation,,False,True,False,32,105.588590860367,36,,38,71,weighted_average
4672c150-f46d-4eb2-9d73-ef020c082d6f,2025-08-30T00:58:26.64605+00:00,https://github.com/SimonB97/win-cli-mcp-server,Windows CLI MCP 服务器,SimonB97,,False,True,False,9,115.918982982635,,,,,
f69b22f5-72f6-4f8b-a3d8-60c2688688a4,2025-08-30T01:06:00.091903+00:00,https://github.com/jwaldor/mcp-scrape-copilot,Puppeteer,jwaldor,,False,True,False,7,82.7430262565613,14,,30,13,weighted_average
bf037bb2-24df-4493-939e-29b191d8b488,2025-08-30T00:35:57.403028+00:00,https://github.com/vyb1ng/plex-mcp,Plex MCP 服务器,vyb1ng,,False,True,False,22,112.820393562317,33,,88,13,weighted_average
0e05fa09-0957-4fff-9c2b-23ebf384025b,2025-08-30T00:58:29.727766+00:00,https://github.com/CircleCI-Public/mcp-server-circleci,CircleCI MCP 服务器,CircleCI-Public,,False,True,False,0,92.081565618515,32,,84,13,weighted_average
2d665d38-87fe-404a-bc13-850e8b8e77c4,2025-08-30T00:35:59.588435+00:00,https://github.com/darrenyao/dingtalk-mcp-server,钉钉 MCP 服务器,darrenyao,,False,True,False,3,94.4122130870819,10,,19,13,weighted_average
4f0ca1d5-d0b6-4413-ad8e-43cd26d1d426,2025-08-30T00:36:01.582823+00:00,https://github.com/popstas/planfix-mcp-server,Planfix MCP Server,popstas,,False,True,False,0,96.4424469470978,29,,76,13,weighted_average
482ea2c0-7443-403a-affd-62c3c454979a,2025-08-30T00:36:21.206816+00:00,https://github.com/docfork/mcp,Docfork,docfork,,False,True,False,1,95.7133016586304,,,,,
22283c4f-38a3-44a2-a189-0e045dbd991e,2025-08-30T00:58:51.659979+00:00,https://github.com/Flux159/mcp-server-kubernetes,MCP Server Kubernetes,Flux159,,False,True,False,22,114.527897596359,47,,85,57,weighted_average
d8d30b9a-ce3a-4092-b11a-2b423662dab4,2025-08-30T00:37:17.909234+00:00,https://github.com/agentmail-to/agentmail-mcp,AgentMail MCP 服务器,agentmail-to,,False,True,False,14,102.052720069885,6,,7,13,weighted_average
5b13183d-8e10-4ca2-87e0-18359b58d7aa,2025-08-30T00:36:29.909379+00:00,https://github.com/AImaginationLab/marvel-rivals-mcp,MCP 漫威对决,AImaginationLab,,False,True,False,14,139.966929674149,11,,22,13,weighted_average
bd7a3afc-acca-463f-9c10-7500d9369024,2025-08-30T00:58:53.385704+00:00,https://github.com/maton-ai/agent-toolkit,Maton 代理工具包,maton-ai,,False,True,False,16,104.031621932983,6,,7,13,weighted_average
bd70e3e4-6489-441e-ac6d-4e1d3837c317,2025-08-30T00:36:41.860563+00:00,https://github.com/rhyspenn/askme-cli,ASKME-CLI,rhyspenn,,False,True,False,1,155.823853731155,20,,50,13,weighted_average
3b0161f0-7387-4ac0-9c5c-ee7b4908858f,2025-08-30T00:36:47.056881+00:00,https://github.com/gemini-testing/testplane-mcp,Testplane MCP,gemini-testing,,False,True,False,13,103.529937982559,19,,46,13,weighted_average
e506ab47-91d2-4e82-ab3b-011537ad21ec,2025-08-30T00:58:55.015277+00:00,https://github.com/ihor-sokoliuk/mcp-searxng,SearXNG MCP 服务器,ihor-sokoliuk,,False,True,False,2,113.302132844925,18,,30,27,weighted_average
49713dc1-9ae3-4d4f-93f5-3d7510c50e9a,2025-08-30T00:37:02.063843+00:00,https://github.com/sourabhfb/mongodb-mcp-that-works,MongoDB 兼容 - MCP 服务器,sourabhfb,,False,True,False,10,108.518047332764,16,,35,13,weighted_average
eb791216-d28d-4b4d-9514-e9cd633c5c35,2025-08-30T00:37:17.757462+00:00,https://github.com/isaiahbjork/allyson-mcp,Allyson MCP 服务器,allyson,,False,True,False,1,86.6127524375916,18,,42,13,weighted_average
aa5c1927-614a-4819-9592-9c803d1eb320,2025-08-30T00:58:57.969071+00:00,https://github.com/kazuph/mcp-screenshot,MCP 截图,kazuph,,False,True,False,1,87.2650916576385,14,,30,13,weighted_average
e0281628-73e6-48bb-9c1f-30da1b7af467,2025-08-30T00:37:19.073434+00:00,https://github.com/Cocoon-AI/mcp-perforce,MCP Perforce 服务器,Cocoon-AI,,False,True,False,24,103.874862670898,10,,19,13,weighted_average
e29f8a20-7238-4626-a8ae-836cb0db2f07,2025-08-30T00:37:29.567717+00:00,https://github.com/darrenyao/dingtalk-mcp-server,钉钉 MCP 服务器,darrenyao,,True,True,True,3,83.793242931366,21,,19,13,weighted_average
c3c52581-bec6-4be7-a2db-de896213f3dd,2025-08-30T00:59:29.748612+00:00,https://github.com/ferrislucas/iterm-mcp,iterm-mcp,Ferris Lucas,,False,True,False,3,118.34849691391,21,,38,27,weighted_average
6367d281-bc64-4e1d-b83b-4be5b2b33054,2025-08-30T00:37:31.266891+00:00,https://github.com/qloba/runbook-mcp-server,Runbook MCP 服务器,qloba,,False,True,False,9,92.5784826278687,22,,54,13,weighted_average
bd81c730-e519-43c6-864c-a9c3a74fd4f8,2025-08-30T00:37:30.992006+00:00,https://github.com/wspringer/highs-mcp,HiGHS MCP 服务器,Wilfred Springer,,True,True,True,1,114.604249000549,60,,68,13,weighted_average
4e1fe37b-04a6-420e-8db5-e51368c28415,2025-08-30T00:37:35.238585+00:00,https://github.com/aliyun/mcp-server-esa,ESA MCP 服务器,aliyun,,False,True,False,42,103.136974334717,26,,66,13,weighted_average
e11fe5c6-9445-4c24-8880-dc3524673a22,2025-08-30T00:37:45.182105+00:00,https://github.com/Mubashwer/git-mob-mcp-server,Git Mob MCP 服务器,Mubashwer,,False,True,False,10,118.529586553574,27,,70,13,weighted_average
a231d719-6a22-4a12-968b-b57a97ee0336,2025-08-30T00:59:47.764665+00:00,https://github.com/AbdelStark/bitcoin-mcp,₿itcoin & Lightning Network MCP 服务器,AbdelStark,,True,True,True,7,85.9865326881409,51,,42,13,weighted_average
a00ec407-a884-4adf-8a12-55227a416bcc,2025-08-30T00:37:47.76402+00:00,https://github.com/popstas/planfix-mcp-server,Planfix MCP Server,popstas,,False,True,False,21,99.9330058097839,29,,76,13,weighted_average
bb10f250-d241-46ee-8c60-5aed41ac08ae,2025-08-30T01:01:42.282533+00:00,https://github.com/Bankless/onchain-mcp,Bankless Onchain MCP Server,Bankless,,False,True,False,10,104.695271730423,16,,38,13,weighted_average
14e16032-04da-4ca6-a865-f5d7979c59b8,2025-08-30T00:37:50.155172+00:00,https://github.com/tone-task/mcp,tone MCP Server,tone-task,,False,True,False,16,124.162684679031,30,,78,13,weighted_average
eee5b734-675d-4eee-8a2c-e4255e6ce457,2025-08-30T00:37:52.513759+00:00,https://github.com/vyb1ng/plex-mcp,Plex MCP 服务器,vyb1ng,,False,True,False,22,108.916463375092,33,,88,13,weighted_average
591dd508-2702-421a-9544-6e270c9ce9c1,2025-08-30T00:38:05.872335+00:00,https://github.com/docfork/mcp,Docfork,docfork,,True,True,True,1,99.0237107276917,,,,,
7e7af8fd-250c-443e-b6e9-caf18f099cc0,2025-08-30T00:59:51.322749+00:00,https://github.com/Bankless/onchain-mcp,Bankless Onchain MCP Server,Bankless,,False,True,False,10,111.429691791534,16,,38,13,weighted_average
8c4dd500-3174-4724-9565-896cd3215d95,2025-08-30T00:38:38.116894+00:00,https://github.com/gemini-testing/testplane-mcp,Testplane MCP,gemini-testing,,False,True,False,13,104.858094215393,19,,46,13,weighted_average
52a53e80-fef9-44f8-91c9-ea36693f1bb5,2025-08-30T00:38:39.105774+00:00,https://github.com/TocharianOU/mcp-server-kibana,Kibana MCP 服务器,TocharinOU,,False,True,False,6,105.286586284637,16,,38,13,weighted_average
f149826d-e6c7-4b8c-8cf1-734ed0d58713,2025-08-30T01:00:13.122888+00:00,https://github.com/executeautomation/mcp-playwright,Playwright MCP 服务器,ExecuteAutomation,,False,True,False,32,109.967510700226,36,,38,71,weighted_average
1f02cee6-2faa-4a79-b93f-04368e6f7114,2025-08-30T00:39:06.400892+00:00,https://github.com/boshyxd/robloxstudio-mcp,Roblox Studio MCP 服务器,boshyxd,,False,True,False,24,263.737649679184,28,,74,13,weighted_average
